bin_id,timestamp,fill_level,weight_kg,battery_level,status,rssi
1,2026-01-19 10:00:00,46,5.52,73.16,OK,-84
1,2026-01-19 11:00:00,50,6.0,73.14,OK,-79
1,2026-01-19 12:00:00,56,6.72,73.1,OK,-77
1,2026-01-19 13:00:00,62,7.44,73.05,OK,-63
1,2026-01-19 14:00:00,66,7.92,73.04,OK,-58
1,2026-01-19 15:00:00,70,8.4,73.02,OK,-66
1,2026-01-19 16:00:00,70,8.4,72.99,OK,-70
1,2026-01-19 17:00:00,73,8.76,72.95,OK,-67
1,2026-01-19 18:00:00,78,9.36,72.91,OK,-81
1,2026-01-19 19:00:00,81,9.72,72.87,WARNING,-62
1,2026-01-19 20:00:00,83,9.96,72.84,WARNING,-82
1,2026-01-19 21:00:00,84,10.08,72.82,WARNING,-63
1,2026-01-19 22:00:00,86,10.32,72.77,WARNING,-58
1,2026-01-19 23:00:00,89,10.68,72.76,WARNING,-72
1,2026-01-20 00:00:00,92,11.04,72.74,WARNING,-66
1,2026-01-20 01:00:00,93,11.16,72.71,WARNING,-57
1,2026-01-20 02:00:00,96,11.52,72.69,FULL,-64
1,2026-01-20 03:00:00,98,11.76,72.66,FULL,-68
1,2026-01-20 04:00:00,100,12.0,72.64,FULL,-74
1,2026-01-20 05:00:00,30,3.6,72.62,OK,-71
1,2026-01-20 06:00:00,33,3.96,72.58,OK,-83
1,2026-01-20 07:00:00,34,4.08,72.57,OK,-55
1,2026-01-20 08:00:00,35,4.2,72.53,OK,-57
1,2026-01-20 09:00:00,38,4.56,72.49,OK,-71
1,2026-01-20 10:00:00,41,4.92,72.46,OK,-56
1,2026-01-20 11:00:00,45,5.4,72.43,OK,-81
1,2026-01-20 12:00:00,46,5.52,72.41,OK,-58
1,2026-01-20 13:00:00,49,5.88,72.39,OK,-78
1,2026-01-20 14:00:00,53,6.36,72.36,OK,-63
1,2026-01-20 15:00:00,57,6.84,72.35,OK,-58
1,2026-01-20 16:00:00,57,6.84,72.33,OK,-58
1,2026-01-20 17:00:00,59,7.08,72.32,OK,-62
1,2026-01-20 18:00:00,61,7.32,72.3,OK,-72
1,2026-01-20 19:00:00,64,7.68,72.26,OK,-78
1,2026-01-20 20:00:00,67,8.04,72.24,OK,-56
1,2026-01-20 21:00:00,70,8.4,72.22,OK,-67
1,2026-01-20 22:00:00,71,8.52,72.19,OK,-56
1,2026-01-20 23:00:00,72,8.64,72.14,OK,-64
1,2026-01-21 00:00:00,75,9.0,72.11,OK,-66
1,2026-01-21 01:00:00,75,9.0,72.09,OK,-72
1,2026-01-21 02:00:00,78,9.36,72.06,OK,-83
1,2026-01-21 03:00:00,81,9.72,72.04,WARNING,-59
1,2026-01-21 04:00:00,84,10.08,72.0,WARNING,-85
1,2026-01-21 05:00:00,84,10.08,71.98,WARNING,-79
1,2026-01-21 06:00:00,84,10.08,71.95,WARNING,-61
1,2026-01-21 07:00:00,84,10.08,71.93,WARNING,-78
1,2026-01-21 08:00:00,85,10.2,71.91,WARNING,-74
1,2026-01-21 09:00:00,88,10.56,71.88,WARNING,-69
1,2026-01-21 10:00:00,90,10.8,71.87,WARNING,-72
1,2026-01-21 11:00:00,94,11.28,71.83,WARNING,-76
1,2026-01-21 12:00:00,96,11.52,71.79,FULL,-59
1,2026-01-21 13:00:00,100,12.0,71.76,FULL,-59
1,2026-01-21 14:00:00,32,3.84,71.73,OK,-62
1,2026-01-21 15:00:00,37,4.44,71.68,OK,-73
1,2026-01-21 16:00:00,38,4.56,71.64,OK,-76
1,2026-01-21 17:00:00,40,4.8,71.63,OK,-56
1,2026-01-21 18:00:00,42,5.04,71.6,OK,-56
1,2026-01-21 19:00:00,46,5.52,71.56,OK,-82
1,2026-01-21 20:00:00,48,5.76,71.55,OK,-83
1,2026-01-21 21:00:00,49,5.88,71.52,OK,-82
1,2026-01-21 22:00:00,50,6.0,71.49,OK,-83
1,2026-01-21 23:00:00,52,6.24,71.46,OK,-75
1,2026-01-22 00:00:00,52,6.24,71.45,OK,-64
1,2026-01-22 01:00:00,54,6.48,71.42,OK,-65
1,2026-01-22 02:00:00,57,6.84,71.4,OK,-83
1,2026-01-22 03:00:00,57,6.84,71.38,OK,-64
1,2026-01-22 04:00:00,59,7.08,71.36,OK,-61
1,2026-01-22 05:00:00,59,7.08,71.34,OK,-66
1,2026-01-22 06:00:00,61,7.32,71.33,OK,-67
1,2026-01-22 07:00:00,61,7.32,71.29,OK,-66
1,2026-01-22 08:00:00,64,7.68,71.25,OK,-59
1,2026-01-22 09:00:00,67,8.04,71.21,OK,-64
1,2026-01-22 10:00:00,69,8.28,71.19,OK,-84
1,2026-01-22 11:00:00,72,8.64,71.15,OK,-60
1,2026-01-22 12:00:00,76,9.12,71.13,OK,-58
1,2026-01-22 13:00:00,79,9.48,71.09,OK,-68
1,2026-01-22 14:00:00,82,9.84,71.07,WARNING,-56
1,2026-01-22 15:00:00,85,10.2,71.03,WARNING,-69
1,2026-01-22 16:00:00,86,10.32,70.98,WARNING,-62
1,2026-01-22 17:00:00,87,10.44,70.93,WARNING,-67
1,2026-01-22 18:00:00,89,10.68,70.89,WARNING,-69
1,2026-01-22 19:00:00,91,10.92,70.86,WARNING,-57
1,2026-01-22 20:00:00,95,11.4,70.83,FULL,-68
1,2026-01-22 21:00:00,97,11.64,70.81,FULL,-60
1,2026-01-22 22:00:00,99,11.88,70.79,FULL,-78
1,2026-01-22 23:00:00,100,12.0,70.75,FULL,-80
1,2026-01-23 00:00:00,22,2.64,70.74,OK,-77
1,2026-01-23 01:00:00,23,2.76,70.72,OK,-73
1,2026-01-23 02:00:00,23,2.76,70.7,OK,-59
1,2026-01-23 03:00:00,26,3.12,70.66,OK,-83
1,2026-01-23 04:00:00,27,3.24,70.64,OK,-60
1,2026-01-23 05:00:00,27,3.24,70.59,OK,-70
1,2026-01-23 06:00:00,28,3.36,70.54,OK,-63
1,2026-01-23 07:00:00,30,3.6,70.52,OK,-85
1,2026-01-23 08:00:00,31,3.72,70.48,OK,-65
1,2026-01-23 09:00:00,34,4.08,70.46,OK,-69
1,2026-01-23 10:00:00,34,4.08,70.43,OK,-57
1,2026-01-23 11:00:00,38,4.56,70.41,OK,-80
1,2026-01-23 12:00:00,41,4.92,70.36,OK,-70
1,2026-01-23 13:00:00,45,5.4,70.34,OK,-55
1,2026-01-23 14:00:00,49,5.88,70.3,OK,-68
1,2026-01-23 15:00:00,54,6.48,70.26,OK,-67
1,2026-01-23 16:00:00,57,6.84,70.22,OK,-57
1,2026-01-23 17:00:00,60,7.2,70.19,OK,-58
1,2026-01-23 18:00:00,65,7.8,70.17,OK,-61
1,2026-01-23 19:00:00,67,8.04,70.14,OK,-69
1,2026-01-23 20:00:00,72,8.64,70.12,OK,-60
1,2026-01-23 21:00:00,74,8.88,70.07,OK,-81
1,2026-01-23 22:00:00,76,9.12,70.03,OK,-71
1,2026-01-23 23:00:00,76,9.12,70.01,OK,-66
1,2026-01-24 00:00:00,79,9.48,69.98,OK,-76
1,2026-01-24 01:00:00,82,9.84,69.93,WARNING,-63
1,2026-01-24 02:00:00,84,10.08,69.9,WARNING,-62
1,2026-01-24 03:00:00,84,10.08,69.87,WARNING,-72
1,2026-01-24 04:00:00,84,10.08,69.83,WARNING,-83
1,2026-01-24 05:00:00,86,10.32,69.8,WARNING,-80
1,2026-01-24 06:00:00,87,10.44,69.76,WARNING,-67
1,2026-01-24 07:00:00,89,10.68,69.73,WARNING,-68
1,2026-01-24 08:00:00,92,11.04,69.71,WARNING,-82
1,2026-01-24 09:00:00,94,11.28,69.68,WARNING,-75
1,2026-01-24 10:00:00,97,11.64,69.65,FULL,-57
1,2026-01-24 11:00:00,98,11.76,69.64,FULL,-55
1,2026-01-24 12:00:00,100,12.0,69.6,FULL,-64
1,2026-01-24 13:00:00,32,3.84,69.57,OK,-65
1,2026-01-24 14:00:00,33,3.96,69.53,OK,-79
1,2026-01-24 15:00:00,39,4.68,69.52,OK,-76
1,2026-01-24 16:00:00,40,4.8,69.5,OK,-74
1,2026-01-24 17:00:00,43,5.16,69.48,OK,-72
1,2026-01-24 18:00:00,47,5.64,69.45,OK,-71
1,2026-01-24 19:00:00,52,6.24,69.42,OK,-58
1,2026-01-24 20:00:00,55,6.6,69.4,OK,-79
1,2026-01-24 21:00:00,57,6.84,69.35,OK,-74
1,2026-01-24 22:00:00,57,6.84,69.31,OK,-72
1,2026-01-24 23:00:00,57,6.84,69.27,OK,-79
1,2026-01-25 00:00:00,59,7.08,69.26,OK,-79
1,2026-01-25 01:00:00,61,7.32,69.24,OK,-85
1,2026-01-25 02:00:00,62,7.44,69.22,OK,-83
1,2026-01-25 03:00:00,63,7.56,69.18,OK,-63
1,2026-01-25 04:00:00,64,7.68,69.16,OK,-69
1,2026-01-25 05:00:00,64,7.68,69.13,OK,-68
1,2026-01-25 06:00:00,64,7.68,69.1,OK,-74
1,2026-01-25 07:00:00,64,7.68,69.06,OK,-65
1,2026-01-25 08:00:00,64,7.68,69.03,OK,-81
1,2026-01-25 09:00:00,64,7.68,69.01,OK,-73
1,2026-01-25 10:00:00,65,7.8,68.97,OK,-64
1,2026-01-25 11:00:00,68,8.16,68.93,OK,-55
1,2026-01-25 12:00:00,74,8.88,68.92,OK,-83
1,2026-01-25 13:00:00,76,9.12,68.89,OK,-66
1,2026-01-25 14:00:00,77,9.24,68.86,OK,-79
1,2026-01-25 15:00:00,79,9.48,68.82,OK,-57
1,2026-01-25 16:00:00,79,9.48,68.78,OK,-60
1,2026-01-25 17:00:00,79,9.48,68.75,OK,-65
1,2026-01-25 18:00:00,83,9.96,68.74,WARNING,-61
1,2026-01-25 19:00:00,86,10.32,68.7,WARNING,-67
1,2026-01-25 20:00:00,88,10.56,68.66,WARNING,-82
1,2026-01-25 21:00:00,91,10.92,68.65,WARNING,-55
1,2026-01-25 22:00:00,94,11.28,68.6,WARNING,-68
1,2026-01-25 23:00:00,95,11.4,68.57,FULL,-69
1,2026-01-26 00:00:00,97,11.64,68.55,FULL,-56
1,2026-01-26 01:00:00,99,11.88,68.52,FULL,-71
1,2026-01-26 02:00:00,100,12.0,68.47,FULL,-80
1,2026-01-26 03:00:00,13,1.56,68.43,OK,-81
1,2026-01-26 04:00:00,13,1.56,68.4,OK,-60
1,2026-01-26 05:00:00,13,1.56,68.38,OK,-64
1,2026-01-26 06:00:00,13,1.56,68.36,OK,-84
1,2026-01-26 07:00:00,14,1.68,68.35,OK,-56
1,2026-01-26 08:00:00,17,2.04,68.3,OK,-59
1,2026-01-26 09:00:00,18,2.16,68.27,OK,-60
1,2026-01-26 10:00:00,20,2.4,68.26,OK,-83
1,2026-01-26 11:00:00,22,2.64,68.25,OK,-68
1,2026-01-26 12:00:00,26,3.12,68.21,OK,-56
1,2026-01-26 13:00:00,30,3.6,68.19,OK,-56
1,2026-01-26 14:00:00,35,4.2,68.15,OK,-82
1,2026-01-26 15:00:00,37,4.44,68.11,OK,-74
1,2026-01-26 16:00:00,38,4.56,68.1,OK,-68
1,2026-01-26 17:00:00,41,4.92,68.06,OK,-82
1,2026-01-26 18:00:00,42,5.04,68.05,OK,-66
1,2026-01-26 19:00:00,43,5.16,68.0,OK,-80
1,2026-01-26 20:00:00,48,5.76,67.99,OK,-66
1,2026-01-26 21:00:00,50,6.0,67.98,OK,-57
1,2026-01-26 22:00:00,53,6.36,67.97,OK,-76
1,2026-01-26 23:00:00,56,6.72,67.92,OK,-73
1,2026-01-27 00:00:00,57,6.84,67.91,OK,-67
1,2026-01-27 01:00:00,57,6.84,67.9,OK,-58
1,2026-01-27 02:00:00,59,7.08,67.89,OK,-83
1,2026-01-27 03:00:00,60,7.2,67.87,OK,-59
1,2026-01-27 04:00:00,62,7.44,67.83,OK,-56
1,2026-01-27 05:00:00,62,7.44,67.79,OK,-58
1,2026-01-27 06:00:00,63,7.56,67.77,OK,-76
1,2026-01-27 07:00:00,65,7.8,67.76,OK,-67
1,2026-01-27 08:00:00,67,8.04,67.72,OK,-57
1,2026-01-27 09:00:00,70,8.4,67.68,OK,-60
1,2026-01-27 10:00:00,72,8.64,67.63,OK,-68
1,2026-01-27 11:00:00,75,9.0,67.6,OK,-77
1,2026-01-27 12:00:00,79,9.48,67.55,OK,-64
1,2026-01-27 13:00:00,82,9.84,67.54,WARNING,-65
1,2026-01-27 14:00:00,88,10.56,67.49,WARNING,-65
1,2026-01-27 15:00:00,92,11.04,67.47,WARNING,-84
1,2026-01-27 16:00:00,92,11.04,67.43,WARNING,-68
1,2026-01-27 17:00:00,93,11.16,67.4,WARNING,-60
1,2026-01-27 18:00:00,96,11.52,67.37,FULL,-75
1,2026-01-27 19:00:00,100,12.0,67.33,FULL,-82
1,2026-01-27 20:00:00,17,2.04,67.3,OK,-80
1,2026-01-27 21:00:00,22,2.64,67.28,OK,-63
1,2026-01-27 22:00:00,23,2.76,67.24,OK,-75
1,2026-01-27 23:00:00,24,2.88,67.22,OK,-81
1,2026-01-28 00:00:00,25,3.0,67.19,OK,-80
1,2026-01-28 01:00:00,28,3.36,67.17,OK,-84
1,2026-01-28 02:00:00,29,3.48,67.12,OK,-69
1,2026-01-28 03:00:00,32,3.84,67.1,OK,-73
1,2026-01-28 04:00:00,34,4.08,67.09,OK,-76
1,2026-01-28 05:00:00,36,4.32,67.06,OK,-59
1,2026-01-28 06:00:00,39,4.68,67.04,OK,-72
1,2026-01-28 07:00:00,39,4.68,67.02,OK,-71
1,2026-01-28 08:00:00,39,4.68,66.99,OK,-68
1,2026-01-28 09:00:00,41,4.92,66.95,OK,-69
1,2026-01-28 10:00:00,42,5.04,66.94,OK,-56
1,2026-01-28 11:00:00,46,5.52,66.92,OK,-63
1,2026-01-28 12:00:00,49,5.88,66.88,OK,-68
1,2026-01-28 13:00:00,54,6.48,66.86,OK,-79
1,2026-01-28 14:00:00,56,6.72,66.81,OK,-67
1,2026-01-28 15:00:00,60,7.2,66.79,OK,-82
1,2026-01-28 16:00:00,62,7.44,66.77,OK,-69
1,2026-01-28 17:00:00,65,7.8,66.75,OK,-73
1,2026-01-28 18:00:00,67,8.04,66.73,OK,-57
1,2026-01-28 19:00:00,69,8.28,66.7,OK,-76
1,2026-01-28 20:00:00,72,8.64,66.66,OK,-76
1,2026-01-28 21:00:00,75,9.0,66.63,OK,-62
1,2026-01-28 22:00:00,75,9.0,66.59,OK,-73
1,2026-01-28 23:00:00,77,9.24,66.55,OK,-56
1,2026-01-29 00:00:00,80,9.6,66.53,WARNING,-70
1,2026-01-29 01:00:00,83,9.96,66.48,WARNING,-69
1,2026-01-29 02:00:00,83,9.96,66.43,WARNING,-73
1,2026-01-29 03:00:00,83,9.96,66.38,WARNING,-55
1,2026-01-29 04:00:00,84,10.08,66.34,WARNING,-84
1,2026-01-29 05:00:00,84,10.08,66.32,WARNING,-75
1,2026-01-29 06:00:00,86,10.32,66.29,WARNING,-56
1,2026-01-29 07:00:00,86,10.32,66.24,WARNING,-73
1,2026-01-29 08:00:00,87,10.44,66.2,WARNING,-69
1,2026-01-29 09:00:00,87,10.44,66.19,WARNING,-56
1,2026-01-29 10:00:00,90,10.8,66.14,WARNING,-67
1,2026-01-29 11:00:00,94,11.28,66.12,WARNING,-55
1,2026-01-29 12:00:00,98,11.76,66.08,FULL,-55
1,2026-01-29 13:00:00,100,12.0,66.04,FULL,-60
1,2026-01-29 14:00:00,33,3.96,66.01,OK,-68
1,2026-01-29 15:00:00,37,4.44,65.97,OK,-85
1,2026-01-29 16:00:00,40,4.8,65.95,OK,-71
1,2026-01-29 17:00:00,41,4.92,65.92,OK,-56
1,2026-01-29 18:00:00,43,5.16,65.87,OK,-69
1,2026-01-29 19:00:00,47,5.64,65.83,OK,-62
1,2026-01-29 20:00:00,50,6.0,65.82,OK,-82
1,2026-01-29 21:00:00,53,6.36,65.79,OK,-82
1,2026-01-29 22:00:00,55,6.6,65.75,OK,-77
1,2026-01-29 23:00:00,56,6.72,65.72,OK,-70
1,2026-01-30 00:00:00,56,6.72,65.71,OK,-68
1,2026-01-30 01:00:00,57,6.84,65.69,OK,-55
1,2026-01-30 02:00:00,60,7.2,65.67,OK,-75
1,2026-01-30 03:00:00,62,7.44,65.63,OK,-75
1,2026-01-30 04:00:00,62,7.44,65.59,OK,-73
1,2026-01-30 05:00:00,63,7.56,65.57,OK,-79
1,2026-01-30 06:00:00,65,7.8,65.54,OK,-80
1,2026-01-30 07:00:00,67,8.04,65.53,OK,-77
1,2026-01-30 08:00:00,67,8.04,65.49,OK,-60
1,2026-01-30 09:00:00,69,8.28,65.45,OK,-83
1,2026-01-30 10:00:00,71,8.52,65.41,OK,-83
1,2026-01-30 11:00:00,73,8.76,65.36,OK,-59
1,2026-01-30 12:00:00,74,8.88,65.34,OK,-72
1,2026-01-30 13:00:00,78,9.36,65.33,OK,-82
1,2026-01-30 14:00:00,83,9.96,65.31,WARNING,-59
1,2026-01-30 15:00:00,87,10.44,65.27,WARNING,-68
1,2026-01-30 16:00:00,88,10.56,65.24,WARNING,-76
1,2026-01-30 17:00:00,89,10.68,65.19,WARNING,-84
1,2026-01-30 18:00:00,90,10.8,65.14,WARNING,-61
1,2026-01-30 19:00:00,92,11.04,65.1,WARNING,-61
1,2026-01-30 20:00:00,96,11.52,65.06,FULL,-80
1,2026-01-30 21:00:00,99,11.88,65.03,FULL,-82
1,2026-01-30 22:00:00,99,11.88,65.0,FULL,-62
1,2026-01-30 23:00:00,100,12.0,64.99,FULL,-75
1,2026-01-31 00:00:00,23,2.76,64.98,OK,-84
1,2026-01-31 01:00:00,23,2.76,64.96,OK,-69
1,2026-01-31 02:00:00,24,2.88,64.93,OK,-62
1,2026-01-31 03:00:00,26,3.12,64.89,OK,-65
1,2026-01-31 04:00:00,27,3.24,64.87,OK,-70
1,2026-01-31 05:00:00,30,3.6,64.84,OK,-55
1,2026-01-31 06:00:00,30,3.6,64.81,OK,-76
1,2026-01-31 07:00:00,33,3.96,64.78,OK,-70
1,2026-01-31 08:00:00,34,4.08,64.74,OK,-71
1,2026-01-31 09:00:00,36,4.32,64.7,OK,-68
1,2026-01-31 10:00:00,38,4.56,64.67,OK,-73
1,2026-01-31 11:00:00,41,4.92,64.65,OK,-66
1,2026-01-31 12:00:00,44,5.28,64.61,OK,-57
1,2026-01-31 13:00:00,47,5.64,64.57,OK,-67
1,2026-01-31 14:00:00,52,6.24,64.55,OK,-57
1,2026-01-31 15:00:00,55,6.6,64.52,OK,-60
1,2026-01-31 16:00:00,56,6.72,64.48,OK,-59
1,2026-01-31 17:00:00,57,6.84,64.46,OK,-67
1,2026-01-31 18:00:00,59,7.08,64.44,OK,-85
1,2026-01-31 19:00:00,62,7.44,64.41,OK,-74
1,2026-01-31 20:00:00,66,7.92,64.39,OK,-68
1,2026-01-31 21:00:00,67,8.04,64.38,OK,-77
1,2026-01-31 22:00:00,67,8.04,64.36,OK,-61
1,2026-01-31 23:00:00,70,8.4,64.33,OK,-77
1,2026-02-01 00:00:00,72,8.64,64.29,OK,-63
1,2026-02-01 01:00:00,73,8.76,64.26,OK,-69
1,2026-02-01 02:00:00,73,8.76,64.22,OK,-60
1,2026-02-01 03:00:00,75,9.0,64.17,OK,-85
1,2026-02-01 04:00:00,77,9.24,64.12,OK,-67
1,2026-02-01 05:00:00,78,9.36,64.08,OK,-72
1,2026-02-01 06:00:00,78,9.36,64.03,OK,-80
1,2026-02-01 07:00:00,81,9.72,63.98,WARNING,-83
1,2026-02-01 08:00:00,81,9.72,63.94,WARNING,-73
1,2026-02-01 09:00:00,84,10.08,63.93,WARNING,-80
1,2026-02-01 10:00:00,85,10.2,63.91,WARNING,-74
1,2026-02-01 11:00:00,87,10.44,63.86,WARNING,-60
1,2026-02-01 12:00:00,92,11.04,63.83,WARNING,-67
1,2026-02-01 13:00:00,94,11.28,63.79,WARNING,-80
1,2026-02-01 14:00:00,97,11.64,63.75,FULL,-72
1,2026-02-01 15:00:00,100,12.0,63.72,FULL,-58
1,2026-02-01 16:00:00,14,1.68,63.68,OK,-59
1,2026-02-01 17:00:00,15,1.8,63.65,OK,-64
1,2026-02-01 18:00:00,19,2.28,63.61,OK,-75
1,2026-02-01 19:00:00,20,2.4,63.59,OK,-75
1,2026-02-01 20:00:00,22,2.64,63.55,OK,-67
1,2026-02-01 21:00:00,24,2.88,63.52,OK,-58
1,2026-02-01 22:00:00,27,3.24,63.49,OK,-71
1,2026-02-01 23:00:00,30,3.6,63.45,OK,-66
1,2026-02-02 00:00:00,33,3.96,63.4,OK,-58
1,2026-02-02 01:00:00,33,3.96,63.36,OK,-80
1,2026-02-02 02:00:00,33,3.96,63.34,OK,-81
1,2026-02-02 03:00:00,34,4.08,63.29,OK,-83
1,2026-02-02 04:00:00,36,4.32,63.26,OK,-63
1,2026-02-02 05:00:00,36,4.32,63.21,OK,-65
1,2026-02-02 06:00:00,38,4.56,63.16,OK,-56
1,2026-02-02 07:00:00,41,4.92,63.14,OK,-63
1,2026-02-02 08:00:00,44,5.28,63.1,OK,-74
1,2026-02-02 09:00:00,45,5.4,63.06,OK,-56
1,2026-02-02 10:00:00,48,5.76,63.04,OK,-58
1,2026-02-02 11:00:00,52,6.24,63.02,OK,-71
1,2026-02-02 12:00:00,55,6.6,63.0,OK,-62
1,2026-02-02 13:00:00,61,7.32,62.98,OK,-82
1,2026-02-02 14:00:00,63,7.56,62.95,OK,-63
1,2026-02-02 15:00:00,66,7.92,62.9,OK,-68
1,2026-02-02 16:00:00,66,7.92,62.87,OK,-60
1,2026-02-02 17:00:00,69,8.28,62.83,OK,-63
1,2026-02-02 18:00:00,73,8.76,62.78,OK,-61
1,2026-02-02 19:00:00,78,9.36,62.75,OK,-55
1,2026-02-02 20:00:00,81,9.72,62.74,WARNING,-69
1,2026-02-02 21:00:00,84,10.08,62.71,WARNING,-79
1,2026-02-02 22:00:00,85,10.2,62.68,WARNING,-70
1,2026-02-02 23:00:00,86,10.32,62.67,WARNING,-80
1,2026-02-03 00:00:00,88,10.56,62.65,WARNING,-80
1,2026-02-03 01:00:00,91,10.92,62.63,WARNING,-68
1,2026-02-03 02:00:00,93,11.16,62.61,WARNING,-61
1,2026-02-03 03:00:00,94,11.28,62.57,WARNING,-63
1,2026-02-03 04:00:00,97,11.64,62.53,FULL,-80
1,2026-02-03 05:00:00,97,11.64,62.52,FULL,-79
1,2026-02-03 06:00:00,100,12.0,62.48,FULL,-62
1,2026-02-03 07:00:00,19,2.28,62.46,OK,-68
1,2026-02-03 08:00:00,21,2.52,62.44,OK,-69
1,2026-02-03 09:00:00,21,2.52,62.42,OK,-69
1,2026-02-03 10:00:00,22,2.64,62.39,OK,-83
1,2026-02-03 11:00:00,24,2.88,62.38,OK,-76
1,2026-02-03 12:00:00,28,3.36,62.37,OK,-64
1,2026-02-03 13:00:00,30,3.6,62.33,OK,-58
1,2026-02-03 14:00:00,32,3.84,62.29,OK,-67
1,2026-02-03 15:00:00,34,4.08,62.25,OK,-71
1,2026-02-03 16:00:00,37,4.44,62.22,OK,-76
1,2026-02-03 17:00:00,37,4.44,62.2,OK,-55
1,2026-02-03 18:00:00,38,4.56,62.16,OK,-62
1,2026-02-03 19:00:00,41,4.92,62.13,OK,-82
1,2026-02-03 20:00:00,43,5.16,62.08,OK,-84
1,2026-02-03 21:00:00,47,5.64,62.06,OK,-77
1,2026-02-03 22:00:00,50,6.0,62.04,OK,-80
1,2026-02-03 23:00:00,53,6.36,62.02,OK,-85
1,2026-02-04 00:00:00,56,6.72,61.98,OK,-80
1,2026-02-04 01:00:00,56,6.72,61.95,OK,-81
1,2026-02-04 02:00:00,57,6.84,61.94,OK,-66
1,2026-02-04 03:00:00,57,6.84,61.93,OK,-74
1,2026-02-04 04:00:00,60,7.2,61.88,OK,-65
1,2026-02-04 05:00:00,60,7.2,61.86,OK,-65
1,2026-02-04 06:00:00,62,7.44,61.84,OK,-75
1,2026-02-04 07:00:00,65,7.8,61.82,OK,-56
1,2026-02-04 08:00:00,65,7.8,61.8,OK,-57
1,2026-02-04 09:00:00,66,7.92,61.78,OK,-70
1,2026-02-04 10:00:00,67,8.04,61.73,OK,-80
1,2026-02-04 11:00:00,71,8.52,61.72,OK,-73
1,2026-02-04 12:00:00,75,9.0,61.69,OK,-64
1,2026-02-04 13:00:00,78,9.36,61.66,OK,-59
1,2026-02-04 14:00:00,82,9.84,61.64,WARNING,-76
1,2026-02-04 15:00:00,88,10.56,61.63,WARNING,-78
1,2026-02-04 16:00:00,90,10.8,61.59,WARNING,-63
1,2026-02-04 17:00:00,90,10.8,61.58,WARNING,-72
1,2026-02-04 18:00:00,94,11.28,61.54,WARNING,-61
1,2026-02-04 19:00:00,95,11.4,61.51,FULL,-67
1,2026-02-04 20:00:00,97,11.64,61.48,FULL,-59
1,2026-02-04 21:00:00,100,12.0,61.46,FULL,-74
1,2026-02-04 22:00:00,29,3.48,61.43,OK,-63
1,2026-02-04 23:00:00,31,3.72,61.42,OK,-80
1,2026-02-05 00:00:00,32,3.84,61.39,OK,-58
1,2026-02-05 01:00:00,32,3.84,61.38,OK,-80
1,2026-02-05 02:00:00,35,4.2,61.35,OK,-71
1,2026-02-05 03:00:00,37,4.44,61.31,OK,-80
1,2026-02-05 04:00:00,39,4.68,61.29,OK,-71
1,2026-02-05 05:00:00,40,4.8,61.25,OK,-58
1,2026-02-05 06:00:00,43,5.16,61.21,OK,-83
1,2026-02-05 07:00:00,45,5.4,61.19,OK,-68
1,2026-02-05 08:00:00,46,5.52,61.16,OK,-69
1,2026-02-05 09:00:00,48,5.76,61.14,OK,-66
1,2026-02-05 10:00:00,48,5.76,61.12,OK,-69
1,2026-02-05 11:00:00,51,6.12,61.08,OK,-60
1,2026-02-05 12:00:00,54,6.48,61.06,OK,-75
1,2026-02-05 13:00:00,57,6.84,61.04,OK,-78
1,2026-02-05 14:00:00,60,7.2,61.02,OK,-85
1,2026-02-05 15:00:00,63,7.56,60.99,OK,-61
1,2026-02-05 16:00:00,63,7.56,60.95,OK,-56
1,2026-02-05 17:00:00,64,7.68,60.92,OK,-78
1,2026-02-05 18:00:00,66,7.92,60.89,OK,-62
1,2026-02-05 19:00:00,69,8.28,60.84,OK,-57
1,2026-02-05 20:00:00,72,8.64,60.81,OK,-80
1,2026-02-05 21:00:00,73,8.76,60.79,OK,-81
1,2026-02-05 22:00:00,75,9.0,60.74,OK,-83
1,2026-02-05 23:00:00,75,9.0,60.72,OK,-66
1,2026-02-06 00:00:00,75,9.0,60.69,OK,-80
1,2026-02-06 01:00:00,75,9.0,60.66,OK,-64
1,2026-02-06 02:00:00,75,9.0,60.63,OK,-58
1,2026-02-06 03:00:00,75,9.0,60.58,OK,-76
1,2026-02-06 04:00:00,77,9.24,60.53,OK,-73
1,2026-02-06 05:00:00,80,9.6,60.49,WARNING,-83
1,2026-02-06 06:00:00,83,9.96,60.46,WARNING,-70
1,2026-02-06 07:00:00,86,10.32,60.44,WARNING,-55
1,2026-02-06 08:00:00,86,10.32,60.43,WARNING,-65
1,2026-02-06 09:00:00,89,10.68,60.4,WARNING,-72
1,2026-02-06 10:00:00,91,10.92,60.36,WARNING,-66
1,2026-02-06 11:00:00,96,11.52,60.34,FULL,-67
1,2026-02-06 12:00:00,97,11.64,60.3,FULL,-76
1,2026-02-06 13:00:00,100,12.0,60.28,FULL,-63
1,2026-02-06 14:00:00,31,3.72,60.24,OK,-67
1,2026-02-06 15:00:00,35,4.2,60.21,OK,-84
1,2026-02-06 16:00:00,35,4.2,60.19,OK,-79
1,2026-02-06 17:00:00,36,4.32,60.18,OK,-62
1,2026-02-06 18:00:00,39,4.68,60.17,OK,-62
1,2026-02-06 19:00:00,42,5.04,60.15,OK,-76
1,2026-02-06 20:00:00,43,5.16,60.12,OK,-62
